,name,token_id,asset_contract,payment_token,total_price,usd_exchange_rate,seller_adress,buyer_adress,time_stamp
4310,CryptoPunk #5058,528086,CryptoPunks,ETH,8700000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0x5163588239afc34a1e6255fe250437cf917e32ab,2021-02-16T19:35:04
4311,CryptoPunk #4436,176413,CryptoPunks,ETH,13900000000000000000,3462.909999999999854000,0x73e788a14e414b2e1d921d966d2b517aa6790518,0x2cc02b33246b00daba6196b837a7a45c6e23cfdc,2021-02-16T18:18:42
4312,CryptoPunk #7477,529607,CryptoPunks,ETH,10000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x5ac996f059bdbf958e8215635f6b8541f0df0e50,2021-02-16T18:00:13
4313,CryptoPunk #8504,530231,CryptoPunks,ETH,11500000000000000000,3462.909999999999854000,0x0503ed50534614193fcd085c5de01728a4824822,0x29153510ae8fbd3b6ce1a0e3e2147f5ddf3da23a,2021-02-16T17:45:05
4314,CryptoPunk #3784,527283,CryptoPunks,ETH,17500000000000000000,3462.909999999999854000,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0x1b2965dc3b1697dd10b7126ec7393d79cda2cf91,2021-02-16T17:21:23
4315,CryptoPunk #7955,529896,CryptoPunks,ETH,9600000000000000000,3462.909999999999854000,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,0x6ec87b3201dfb002e4553c09d8086aedbcee1bd9,2021-02-16T16:54:25
4316,CryptoPunk #1814,526184,CryptoPunks,ETH,8750000000000000000,3462.909999999999854000,0x07c5ea539a54318780655b7a74fc379f3f37c7a6,0x96762ce4faac4ac1aabc26aaeb1c1895b60ca159,2021-02-16T16:33:24
4317,CryptoPunk #3757,179054,CryptoPunks,ETH,50000000000000000000,3462.909999999999854000,0xf1b65881041243cb07b9a2067014350239af4116,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,2021-02-16T15:52:50
4318,CryptoPunk #1777,526166,CryptoPunks,ETH,14500000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x78f0269f5b1ca914c8c58993f41181f89e212b27,2021-02-16T15:23:16
4319,CryptoPunk #2068,526346,CryptoPunks,ETH,15500000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,2021-02-16T15:16:37
4320,CryptoPunk #7828,177337,CryptoPunks,ETH,35000000000000000000,3462.909999999999854000,0xe369a8d4e8799d381cd5734eafd812cfb5c2574a,0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,2021-02-16T15:15:05
4321,CryptoPunk #7592,178767,CryptoPunks,ETH,21000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0xc0549087333b7972088f3aef2b07eacbe0834b44,2021-02-16T14:44:38
4322,CryptoPunk #3707,179125,CryptoPunks,ETH,35000000000000000000,3462.909999999999854000,0x78f0269f5b1ca914c8c58993f41181f89e212b27,0xd7eae9fe9152317ee0542558836cb45fc5af2d39,2021-02-16T14:23:11
4323,CryptoPunk #8151,530012,CryptoPunks,ETH,9490000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0x475566f2b32f98a8fb8ddfaf184dc522d0701f72,2021-02-16T13:57:41
4324,CryptoPunk #7828,177337,CryptoPunks,ETH,23000000000000000000,3462.909999999999854000,0x0a4eafeb533d4111a1fe3a8b323c468976ac2323,0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,2021-02-16T13:46:45
4325,CryptoPunk #9407,530773,CryptoPunks,ETH,9600000000000000000,3462.909999999999854000,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0xd271dba437a363800eb9d8b6479216490beac97d,2021-02-16T13:12:43
4326,CryptoPunk #4994,528046,CryptoPunks,ETH,8300000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0xf4aa2ad2b65856a5702cae5a438ad31167ceff22,2021-02-16T12:45:31
4327,CryptoPunk #5638,528439,CryptoPunks,ETH,11500000000000000000,3462.909999999999854000,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0xb9fddbd225b6c8cc24ce193e5fb95db76d783f2d,2021-02-16T12:35:04
4328,CryptoPunk #9090,530571,CryptoPunks,ETH,9500000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2021-02-16T12:04:23
4329,CryptoPunk #8279,530083,CryptoPunks,ETH,11250000000000000000,3462.909999999999854000,0xc0549087333b7972088f3aef2b07eacbe0834b44,0xefcc4c68e1ddfaa4f0fa3a7479f0fb082f96a56b,2021-02-16T12:02:55
4330,CryptoPunk #1932,526257,CryptoPunks,ETH,12490000000000000000,3462.909999999999854000,0x01c2e7b1de06da53bd0ec82fdb59e5767b8c6da1,0xbfd706113a65a8b43f7d93403b5a4056d00e2aa5,2021-02-16T12:00:46
4331,CryptoPunk #4957,528025,CryptoPunks,ETH,14000000000000000000,3462.909999999999854000,0x967ee5faa6344323c2898a657a56118b50a45163,0xbb1ec73938b9df4baab4f5c43af96385a862811e,2021-02-16T10:55:40
4332,CryptoPunk #7335,529525,CryptoPunks,ETH,8100000000000000000,3462.909999999999854000,0x1f5a39931bfcf3ed01fd2d33febb1aa385e26a0c,0x9dfc5a0cb5c30186ef4abaa48179b2e06e24966f,2021-02-16T10:49:30
4333,CryptoPunk #6880,529238,CryptoPunks,ETH,11000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0xda44e1c6addf1d218cf9633f6e1edffe11e41ea6,2021-02-16T10:42:16
4334,CryptoPunk #2738,526694,CryptoPunks,ETH,8000000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0xfe0fb970566e5ee272692ce8b831f46317de639c,2021-02-16T10:26:13
4335,CryptoPunk #9220,177670,CryptoPunks,ETH,14400000000000000000,3462.909999999999854000,0xb10004a5faf2c1e72548f3c9c69947e9af01a622,0x362b352a984564edc0d899c46237a49d716d161a,2021-02-16T10:23:03
4336,CryptoPunk #3379,527048,CryptoPunks,ETH,9400000000000000000,3462.909999999999854000,0x3ff8141782b6d3073251e99a7392fde3bf72871e,0xb0dc0c7a91c34ac1698f9e7ec03104bdb3b42de3,2021-02-16T10:20:39
4337,CryptoPunk #3280,177773,CryptoPunks,ETH,19000000000000000000,3462.909999999999854000,0x5399a09fc5d0054fe1d0c15b2dd135fcf7cc3ade,0x7f3560773c01cea9320fa3ee6227ef706add4669,2021-02-16T10:15:17
4338,CryptoPunk #2781,526720,CryptoPunks,ETH,27000000000000000000,3462.909999999999854000,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,0x3624df662d0f7db8ac5c8e2dca70a592a1bd02fc,2021-02-16T10:12:36
4339,CryptoPunk #2906,526783,CryptoPunks,ETH,8950000000000000000,3462.909999999999854000,0x07c5ea539a54318780655b7a74fc379f3f37c7a6,0x5eb423fc6e5fc37c8a07c880c378fb1d70c5667f,2021-02-16T09:59:30
4340,CryptoPunk #2223,526427,CryptoPunks,ETH,12500000000000000000,3462.909999999999854000,0x491be76b1b212ecd63ec80fcb315b4b6c397674f,0xeed4ab63daec420797fb407c4fb762be1a8ec580,2021-02-16T09:32:13
4341,CryptoPunk #7774,529787,CryptoPunks,ETH,8700000000000000000,3462.909999999999854000,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,0x402ad5b9fee0e3efcd685b4ef1c118ff6c67575f,2021-02-16T09:00:07
4342,CryptoPunk #6956,177894,CryptoPunks,ETH,7500000000000000000,3462.909999999999854000,0xc7e25ee74cf4cf0d71a9bb75adb273e8095857f1,0xae7721babd433e07ee107411719afa3a39738b81,2021-02-16T08:54:27
4343,CryptoPunk #3238,526967,CryptoPunks,ETH,10880000000000000000,3462.909999999999854000,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0xc71f4f16aee77b163429da7602e08889cc864bef,2021-02-16T08:43:04
4344,CryptoPunk #3085,526882,CryptoPunks,ETH,15000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x83506d12aca4cdb36e8d03cda7611365142a29bf,2021-02-16T08:38:57
4345,CryptoPunk #5965,528643,CryptoPunks,ETH,7990000000000000000,3462.909999999999854000,0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,0x4cf23b08334dc2c26c6a65ab43c3e619c4bfbd61,2021-02-16T08:30:44
4346,CryptoPunk #6391,528930,CryptoPunks,ETH,10490000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0xbfd706113a65a8b43f7d93403b5a4056d00e2aa5,2021-02-16T08:13:44
4347,CryptoPunk #7349,529535,CryptoPunks,ETH,8100000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x7fc4ad90afac24a39c9decab37f8fd52da363684,2021-02-16T07:29:06
4348,CryptoPunk #1030,525681,CryptoPunks,ETH,9490000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0x0b88fd87884080bd6d93d341fcca0eea76b03e75,2021-02-16T07:13:16
4349,CryptoPunk #4592,527788,CryptoPunks,ETH,8500000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0x5bc79d9084b79ab6f522423d4184c1ec3a625376,2021-02-16T06:44:09
4350,CryptoPunk #5444,177772,CryptoPunks,ETH,29000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x9eb4d8c14a49e8625ad7fb5e6e37deefe7dcedaf,2021-02-16T06:23:52
4351,CryptoPunk #3083,178457,CryptoPunks,ETH,18000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x584cdfdeed39622ef121ceff65f10a8875bea115,2021-02-16T06:20:27
4352,CryptoPunk #7972,177881,CryptoPunks,ETH,16500000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0xf5c1d55e94726962b4b517c949120c42d646e455,2021-02-16T05:53:11
4353,CryptoPunk #4053,527440,CryptoPunks,ETH,8500000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0x55530155460d8147b02c6de319dff172abedb726,2021-02-16T05:33:35
4354,CryptoPunk #6191,528794,CryptoPunks,ETH,11200000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0x72fad4173180f58e0d2c964f160d383cd454ff79,2021-02-16T05:21:02
4355,CryptoPunk #2313,526472,CryptoPunks,ETH,10500000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0x024bcbcaad82e67f721799e259ca60bc7d363419,2021-02-16T05:01:57
4356,CryptoPunk #4803,527935,CryptoPunks,ETH,12000000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,2021-02-16T04:32:23
4357,CryptoPunk #8082,177532,CryptoPunks,ETH,19500000000000000000,3462.909999999999854000,0xdbc416d8a787cbcee7fe1bd76b68b6adc61d7ae8,0xfe0f3380bd288344bd3bb538afcb1c6f5de24972,2021-02-16T04:30:05
4358,CryptoPunk #7693,529742,CryptoPunks,ETH,9500000000000000000,3462.909999999999854000,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,0x2b9324f66b7733202261777726d8f9720285cb8a,2021-02-16T04:29:38
4359,CryptoPunk #9126,530594,CryptoPunks,ETH,8800000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0xfb9a278919af28649c5d7ace62f59d7c9355bdeb,2021-02-16T03:58:55
4360,CryptoPunk #6355,528905,CryptoPunks,ETH,9750000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0xf721370944d3321d0d3a949ef2d8446e64c352d7,2021-02-16T03:54:00
4361,CryptoPunk #1516,526002,CryptoPunks,ETH,9800000000000000000,3462.909999999999854000,0xe4f0ac3a707b5f9c9605e82f5353cde0c36607a3,0x28d17da9de37c8eb0f5c7e20fcfbeecb6fce3f42,2021-02-16T03:50:11
4362,CryptoPunk #6536,529025,CryptoPunks,ETH,9990000000000000000,3462.909999999999854000,0x01c2e7b1de06da53bd0ec82fdb59e5767b8c6da1,0xbd19b1833c7a474b3cf4d7f583c89bd18f76606d,2021-02-16T03:43:22
4363,CryptoPunk #3907,527357,CryptoPunks,ETH,10000000000000000000,3462.909999999999854000,0xee8eeec3e7a5ad82827480a9e00d01b1ec0a9f3b,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-02-16T03:26:52
4364,CryptoPunk #8081,529967,CryptoPunks,ETH,11000000000000000000,3462.909999999999854000,0xb53349160e38739b37e4bbfcf950ed26e26fcb41,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-02-16T03:19:28
4365,CryptoPunk #4252,527571,CryptoPunks,ETH,8100000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x68fdcaa73c38ed958401bee3f540052965ed20d7,2021-02-16T03:14:33
4366,CryptoPunk #3042,526860,CryptoPunks,ETH,8760000000000000000,3462.909999999999854000,0xe10824fd1ffb9951215025eb26cda42d2d8d9c4c,0x142ae816485fc3d73fc2de49a5e253c9cbf57931,2021-02-16T03:10:11
4367,CryptoPunk #5404,528291,CryptoPunks,ETH,8090000000000000000,3462.909999999999854000,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,0x28d17da9de37c8eb0f5c7e20fcfbeecb6fce3f42,2021-02-16T03:09:52
4368,CryptoPunk #4474,527713,CryptoPunks,ETH,9400000000000000000,3462.909999999999854000,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,0xf5c1d55e94726962b4b517c949120c42d646e455,2021-02-16T02:39:31
4369,CryptoPunk #3576,527168,CryptoPunks,ETH,8100000000000000000,3462.909999999999854000,0x16205a6048b6af17f1ac1a009bbf2ed9289e6921,0xfec1f004db614dbac70d585bce1587463066482d,2021-02-16T02:34:42
4370,CryptoPunk #6251,177819,CryptoPunks,ETH,15900000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0x024bcbcaad82e67f721799e259ca60bc7d363419,2021-02-16T00:48:22
4371,CryptoPunk #5919,176739,CryptoPunks,ETH,10250000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0x4dfac347cc14890e8fc90d33ce5f29a354aa1e78,2021-02-15T23:58:58
4372,CryptoPunk #3366,527042,CryptoPunks,ETH,13500000000000000000,3462.909999999999854000,0x5eed1f9c61521aee51eb46fd809f865c2ce93044,0x74857f68e61fe70312df156bf763f7d6dc56b00e,2021-02-15T22:29:29
4373,CryptoPunk #5070,528094,CryptoPunks,ETH,8350000000000000000,3462.909999999999854000,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,0x4b2a62efd6cc5a0714be3754dc4c71893bb26edb,2021-02-15T22:28:27
4374,CryptoPunk #8747,177623,CryptoPunks,ETH,12000000000000000000,3462.909999999999854000,0x018edc98b3190dbb261e6ff3858c4ba59c71ba94,0xb2546aa63d6cb96611c48ca3c6cb8d577efac756,2021-02-15T22:25:24
4375,CryptoPunk #1347,525898,CryptoPunks,ETH,8500000000000000000,3462.909999999999854000,0xe4f0ac3a707b5f9c9605e82f5353cde0c36607a3,0x584cdfdeed39622ef121ceff65f10a8875bea115,2021-02-15T21:52:55
4376,CryptoPunk #8926,530478,CryptoPunks,ETH,10000000000000000000,3462.909999999999854000,0xe5e64f06795c08453f35fd969f0ebe85419ed1c7,0x584cdfdeed39622ef121ceff65f10a8875bea115,2021-02-15T21:50:29
4377,CryptoPunk #5792,528536,CryptoPunks,ETH,9990000000000000000,3462.909999999999854000,0x5154dceeadd948111678616de0394a4544e3abe4,0x584cdfdeed39622ef121ceff65f10a8875bea115,2021-02-15T21:47:59
4378,CryptoPunk #2394,177660,CryptoPunks,ETH,29690000000000000000,3462.909999999999854000,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xf36972bbff0bb63dbc8f2c8a93625647b32e024b,2021-02-15T21:34:57
4379,CryptoPunk #6617,529068,CryptoPunks,ETH,26000000000000000000,3462.909999999999854000,0xf1b65881041243cb07b9a2067014350239af4116,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,2021-02-15T21:09:41
4380,CryptoPunk #6730,178624,CryptoPunks,ETH,11000000000000000000,3462.909999999999854000,0x278dcbe75441a9dd1a1a8c6f6dd24ad3072ebe10,0x074cfe8634ac0731ef7ee141ab30c2dc83132ec6,2021-02-15T21:01:10
4381,CryptoPunk #9564,530853,CryptoPunks,ETH,8990000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2021-02-15T20:53:35
4382,CryptoPunk #8783,530406,CryptoPunks,ETH,10490000000000000000,3462.909999999999854000,0x01c2e7b1de06da53bd0ec82fdb59e5767b8c6da1,0xce3ecc2d77bd6a95ccac562f060a5dde6ef4de0f,2021-02-15T20:50:35
4383,CryptoPunk #3392,177928,CryptoPunks,ETH,50020000000000000000,3462.909999999999854000,0x82898337f03c1d73133213580b0d9855d3a5573f,0xf3cad40f7f7b43ae2a4226a8c53420569458710c,2021-02-15T20:45:50
4384,CryptoPunk #7986,177563,CryptoPunks,ETH,35000000000000000000,3462.909999999999854000,0xadc229c0dbec4af386ac7b96920369f9770ee6e0,0x968e01e5a6e1ae8a103ad578b73e9328e90b8ba8,2021-02-15T20:45:26
4385,CryptoPunk #6962,529291,CryptoPunks,ETH,12000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x83506d12aca4cdb36e8d03cda7611365142a29bf,2021-02-15T20:28:08
4386,CryptoPunk #6508,529001,CryptoPunks,ETH,8750000000000000000,3462.909999999999854000,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,0x5d18c78f374286d1fa6b1880545bfad714c29273,2021-02-15T20:11:52
4387,CryptoPunk #3558,177543,CryptoPunks,ETH,24000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,2021-02-15T18:24:06
4388,CryptoPunk #5201,179345,CryptoPunks,ETH,9550000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0x55e1490a1878d0b61811726e2cb96560022e764c,2021-02-15T18:21:52
4389,CryptoPunk #3320,527015,CryptoPunks,ETH,8200000000000000000,3462.909999999999854000,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0x55e1490a1878d0b61811726e2cb96560022e764c,2021-02-15T18:14:46
4390,CryptoPunk #5762,528516,CryptoPunks,ETH,5620000000000000000,3462.909999999999854000,0x18844bd235ed71b2eae02d42daa7fcaa2dfeb2e8,0x1716c294b7ca46143ba130cc592068b8e8d2bf2b,2021-02-15T18:02:21
4391,CryptoPunk #8188,176575,CryptoPunks,ETH,20000000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0xadc4554024aafcc3061bf0160283c23ee4c7bcbb,2021-02-15T17:56:41
4392,CryptoPunk #8150,179100,CryptoPunks,ETH,8790000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2021-02-15T17:27:23
4393,CryptoPunk #7019,529327,CryptoPunks,ETH,12000000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0x44d93e8ff74d7afb1f0147afad56dcc416d3a5bd,2021-02-15T17:22:18
4394,CryptoPunk #1613,526063,CryptoPunks,ETH,8100000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,2021-02-15T17:14:24
4395,CryptoPunk #3800,178431,CryptoPunks,ETH,25000000000000000000,3462.909999999999854000,0x5399a09fc5d0054fe1d0c15b2dd135fcf7cc3ade,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,2021-02-15T17:01:52
4396,CryptoPunk #2688,162916,CryptoPunks,ETH,7790000000000000000,3462.909999999999854000,0x03309f97e46febbaf92625ee8c1dc345cd482383,0xa58ff195a0294e352d1e6b3bee317909af6b66e4,2021-02-15T16:16:55
4397,CryptoPunk #1901,526234,CryptoPunks,ETH,8100000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x058adc6b6c242b70fd212ee7a71a1e35dd742c0e,2021-02-15T15:16:14
4398,CryptoPunk #8901,530467,CryptoPunks,ETH,8230000000000000000,3462.909999999999854000,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0x5b00f3d1644ff3106248b2c50505a67abf31efff,2021-02-15T14:08:31
4399,CryptoPunk #6891,178754,CryptoPunks,ETH,16000000000000000000,3462.909999999999854000,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0x5b1c25d61edce8decfc0b03a2c7f0d7917a8032f,2021-02-15T13:40:42
4400,CryptoPunk #8262,530069,CryptoPunks,ETH,8080000000000000000,3462.909999999999854000,0xa546cf8437e3ac2822626f20efd2c734a33f4b8c,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,2021-02-15T13:04:19
4401,CryptoPunk #6516,529009,CryptoPunks,ETH,12000000000000000000,3462.909999999999854000,0x1e9babdb4743dbaaf287352bc9d3d8c31b0ff327,0xb813c62ad216a274057cd602ad754e3ac8b914a6,2021-02-15T12:36:44
4402,CryptoPunk #3102,526888,CryptoPunks,ETH,19900000000000000000,3462.909999999999854000,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0x82b1f29c5608238df2618f996827933c0d844079,2021-02-15T12:12:54
4403,CryptoPunk #7981,529907,CryptoPunks,ETH,10490000000000000000,3462.909999999999854000,0x07c5ea539a54318780655b7a74fc379f3f37c7a6,0xdaef5bd71a343ebc6eece4ad6081081774d9d556,2021-02-15T12:06:41
4404,CryptoPunk #9372,530752,CryptoPunks,ETH,8890000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0x954b4ca160c87245c4d0b70e8fa2dac17814ed4a,2021-02-15T11:52:57
4405,CryptoPunk #8504,530231,CryptoPunks,ETH,9750000000000000000,3462.909999999999854000,0x07c5ea539a54318780655b7a74fc379f3f37c7a6,0x29153510ae8fbd3b6ce1a0e3e2147f5ddf3da23a,2021-02-15T11:43:12
4406,CryptoPunk #5901,528604,CryptoPunks,ETH,16010000000000000000,3462.909999999999854000,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0x024bcbcaad82e67f721799e259ca60bc7d363419,2021-02-15T11:35:05
4407,CryptoPunk #610,525350,CryptoPunks,ETH,10500000000000000000,3462.909999999999854000,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0x142ae816485fc3d73fc2de49a5e253c9cbf57931,2021-02-15T10:52:56
4408,CryptoPunk #2659,177642,CryptoPunks,ETH,8790000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0xb596b66d3f75804b04d99c4bdbd2a75d58e1c919,2021-02-15T10:36:52
4409,CryptoPunk #7521,179451,CryptoPunks,ETH,15000000000000000000,3462.909999999999854000,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,0x5c5a4ae893c4232a050b01a84e193e107dd80ca2,2021-02-15T09:52:59
4410,CryptoPunk #2426,179166,CryptoPunks,ETH,69000000000000000000,3462.909999999999854000,0x6301add4fb128de9778b8651a2a9278b86761423,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,2021-02-15T09:49:48
4411,CryptoPunk #4590,527784,CryptoPunks,ETH,37500000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,2021-02-15T09:42:32
4412,CryptoPunk #9391,530764,CryptoPunks,ETH,9170000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0xd5b171571df3bc207baf2edb175b6ff3820f53a4,2021-02-15T09:37:23
4413,CryptoPunk #3780,527281,CryptoPunks,ETH,9000000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2021-02-15T09:27:08
4414,CryptoPunk #8274,177993,CryptoPunks,ETH,11000000000000000000,3462.909999999999854000,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,0xe8bd506a49811d89dc7ec6ac691cb871b0530be7,2021-02-15T09:09:28
4415,CryptoPunk #9158,530610,CryptoPunks,ETH,10000000000000000000,3462.909999999999854000,0xe369a8d4e8799d381cd5734eafd812cfb5c2574a,0xb9fddbd225b6c8cc24ce193e5fb95db76d783f2d,2021-02-15T08:50:46
4416,CryptoPunk #5212,528180,CryptoPunks,ETH,15000000000000000000,3462.909999999999854000,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0x9e67d018488ad636b538e4158e9e7577f2ecac12,2021-02-15T08:35:37
4417,CryptoPunk #7981,529907,CryptoPunks,ETH,9260000000000000000,3462.909999999999854000,0xd93033ac253ce4320128666d999c392cfc09a523,0xdaef5bd71a343ebc6eece4ad6081081774d9d556,2021-02-15T08:33:24
4418,CryptoPunk #7209,529454,CryptoPunks,ETH,13900000000000000000,3462.909999999999854000,0x07c5ea539a54318780655b7a74fc379f3f37c7a6,0x99b57c09f37a3657e2215afd59f7b4de98bce3ff,2021-02-15T08:31:47
4419,CryptoPunk #9263,530678,CryptoPunks,ETH,8390000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0x62e1d5adfb8826515ddf897bf32ae397b9735208,2021-02-15T08:31:47
4420,CryptoPunk #3737,527258,CryptoPunks,ETH,9370000000000000000,3462.909999999999854000,0x0eb9a7ff5cbf719251989caf1599c1270eafb531,0x0fc3c1ab03ce32abd18da3d3cadc2dab15ef93b0,2021-02-15T08:29:16
4421,CryptoPunk #5280,178630,CryptoPunks,ETH,15000000000000000000,3462.909999999999854000,0x40a628d16be2ba6956f60402b17f52e8bfe32497,0x4682aa8dee36a04933b0a06b35a388b96b1adf66,2021-02-15T08:29:06
4422,CryptoPunk #8082,177532,CryptoPunks,ETH,12750000000000000000,3462.909999999999854000,0x07c5ea539a54318780655b7a74fc379f3f37c7a6,0xfe0f3380bd288344bd3bb538afcb1c6f5de24972,2021-02-15T08:29:06
4423,CryptoPunk #3234,282999,CryptoPunks,ETH,9550000000000000000,3462.909999999999854000,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,0xd88227fc237177a9692e1fd34bae5d4aee7a9e7f,2021-02-15T08:26:49
4424,CryptoPunk #7209,529454,CryptoPunks,ETH,12000000000000000000,3462.909999999999854000,0xd93033ac253ce4320128666d999c392cfc09a523,0x99b57c09f37a3657e2215afd59f7b4de98bce3ff,2021-02-15T08:19:15
4425,CryptoPunk #8082,177532,CryptoPunks,ETH,10000000000000000000,3462.909999999999854000,0xd93033ac253ce4320128666d999c392cfc09a523,0xfe0f3380bd288344bd3bb538afcb1c6f5de24972,2021-02-15T08:19:03
